Name Number,Magnitude H,Magnitude G,Mean anomaly,Arg. perihelion,Long. node,Inclination,Eccentricity,Semimajor axis,Epoch (MJD)
-none-
NAKANO 3431,10,0.15,155.34151,33.621727,312.94937,12.283475,0.0377666,3.0973427,48800
NAMAQUA 1327,12.1,0.15,170.77478,268.20505,58.287368,5.81815,0.1615487,2.7818618,48800
NAMBA 3320,13.4,0.15,27.539526,348.7148,218.59692,4.066936,0.0475168,2.4584754,48800
NAMIBIA 1718,13.5,0.15,255.10067,133.46244,203.15827,7.700391,0.2763478,2.3660773,48800
NAMUR 3374,12.8,0.15,142.34052,158.52465,75.601118,3.029535,0.0163925,2.9486402,48800
NANCITA 4222,12.2,0.15,135.72352,216.77959,207.31273,3.747137,0.2976819,2.3659333,48800
NANCY 2056,12.3,0.15,19.610884,144.86843,226.06055,3.9267,0.1392571,2.2177112,48800
NANCYMARIE 4745,11.9,0.15,241.34577,59.0076,239.34117,8.66911,0.05466,3.0194117,49000
NANIWA 3607,14.8,0.15,221.95964,126.76768,2.048111,2.846384,0.0689573,2.2466579,48800
NANKING 2078,12.1,0.15,320.5363,98.534662,287.63671,20.137735,0.3750555,2.3689987,48800
NANNA 1203,11.2,0.15,127.19321,176.0671,225.06286,5.950412,0.246826,2.8896419,48800
NANON 559,9.36,0.15,144.68003,130.79519,112.32634,9.305408,0.0672816,2.7113402,48800
NANSENIA 853,11.67,0.15,210.26481,59.769441,183.12396,9.206527,0.1060909,2.3120085,48800
NAPOLITANIA 1876,14.7,0.15,352.15698,242.98584,304.65154,23.11583,0.0480931,1.9644323,48800
NARBUT 3448,13.1,0.15,150.62805,349.2009,45.442973,3.392007,0.1182913,2.192451,48800
NASI 1534,11.7,0.15,324.20193,41.346606,62.762334,9.834527,0.2503293,2.7306794,48800
NASSOVIA 534,9.77,0.15,133.93014,337.9075,94.384936,3.274839,0.0596801,2.8834714,48800
NATA 1086,9.3,0.15,50.020468,172.40591,313.6118,8.352228,0.0550295,3.1654408,48800
NATALIE 448,10.3,0.15,267.04324,295.68968,37.58695,12.728602,0.1770031,3.1441001,48800
NATASCHA 1121,11.8,0.15,214.37982,50.244591,358.23133,6.156728,0.1599161,2.5453598,48800
NAUHEIMA 811,10.78,0.15,236.52469,178.60704,131.20062,3.132222,0.0696774,2.9003215,48800
NAUSIKAA 192,7.13,0.03,285.56003,29.788808,343.64013,6.826782,0.2482253,2.4018985,48800
NAVAJO 3688,14.9,0.15,347.59342,138.26305,20.009573,2.559521,0.4782062,3.224661,48800
NDOLA 1634,13,0.15,348.77406,190.63246,90.916692,7.598332,0.1613764,2.2457744,48800
NEALLEY 903,9.8,0.15,174.33642,243.79598,159.95484,11.719167,0.0306888,3.2412063,48800
NECKAR 1223,10.58,0.15,129.8227,14.856629,41.133803,2.555023,0.0600117,2.870791,48800
NEDBAL 3592,13.6,0.15,218.32513,62.464915,20.844472,9.682579,0.190002,2.3459191,48800
NEDZEL 3343,13.4,0.15,266.8424,228.94268,43.805174,25.082982,0.311312,2.3489113,48800
NEEDHAM 2790,12.8,0.15,57.531159,358.02136,51.043384,14.644045,0.1789518,2.6534557,48800
NEFERTITI 3199,14.84,0.15,312.02107,53.268901,340.13105,32.981151,0.2837414,1.5745231,48800
NEHALENNIA 2462,14.8,0.15,33.247565,52.80462,99.900902,2.989075,0.139603,2.4098614,48800
NEIMONGGOL 2355,11.4,0.15,274.93752,281.45628,54.112101,10.000881,0.1146859,3.0199274,48800
NEITH 1122,12,0.15,36.393569,327.8599,63.592497,4.742263,0.2591414,2.6050778,48800
NEKRASOV 2907,11.5,0.15,79.575599,195.02876,173.00223,10.204017,0.0909571,3.0162664,48800
NELE 1547,10.75,0.15,298.14965,153.27504,291.75923,11.703125,0.253566,2.6459361,48800
NELSONIA 3538,13.4,0.15,95.999789,263.46198,170.71806,4.205073,0.266168,2.6435449,48800
NEMAUSA 51,7.35,0.08,321.68965,2.327816,176.2659,9.958772,0.066278,2.3659961,48800
NEMESIS 128,7.49,0.15,115.73705,302.26695,76.670223,6.244186,0.1249258,2.7518706,48800
NEMO 1640,13.1,0.15,282.77478,354.38054,355.69998,7.118508,0.343188,2.2884356,48800
NENETTA 289,9.51,0.15,124.2726,188.62122,182.41334,6.682591,0.2027454,2.877622,48800
NEOPTOLEMUS 2260,9.31,0.15,176.94697,321.44861,86.598518,17.780539,0.0434736,5.1882918,48800
NEPHELE 431,8.72,0.15,112.04248,212.45631,117.54665,1.826989,0.1838386,3.1252832,48800
NEPHTHYS 287,8.3,0.22,243.86789,119.95738,142.5612,10.02326,0.0239783,2.3533371,48800
NEPRYADVA 2869,12.1,0.15,319.74884,297.97041,357.52498,12.8847,0.1742649,2.6354897,48800
NEREUS 4660,18.3,0.15,17.28876,157.79031,314.87271,1.4252,0.3602956,1.4896559,49000
NERINA 1318,11.9,0.15,224.00729,195.71137,358.50894,24.661419,0.2025627,2.3080665,48800
NERTHUS 601,9.65,0.15,151.35726,151.85906,170.11765,16.115002,0.1105647,3.1298519,48800
NESTEROV 3071,11.8,0.15,145.42836,30.774066,134.56387,2.200641,0.0831638,3.2089493,48800
NESTOR 659,8.99,0.15,249.71731,338.37528,351.11286,4.521291,0.1132296,5.2348659,48800
NETTO 3175,14.1,0.15,191.53737,189.71238,208.6198,0.638389,0.2136642,2.3631349,48800
NEUFANG 2183,11.5,0.15,114.2802,237.95267,88.586348,18.254622,0.3760223,2.9910777,48800
NEUGEBAUER 3484,12.4,0.15,131.16816,174.91285,116.45558,15.316001,0.1832874,2.5900885,48800
NEUJMINA 1129,10.2,0.15,285.70966,133.9258,269.98134,8.616068,0.0872374,3.021408,48800
NEUNKIRCHEN 4216,14.2,0.15,328.07755,48.353216,202.93661,4.461086,0.1711223,2.3563066,48800
NEVA 1603,10.9,0.15,137.81338,256.75297,130.40653,8.549505,0.0925571,2.7579561,48800
NEVANLINNA 1679,10.6,0.15,29.033633,92.388513,177.76014,17.935686,0.1435576,3.1265472,48800
NEWBURN 2955,13.5,0.15,330.07765,233.9658,32.641416,3.600996,0.1153175,2.1801089,48800
NEWCOMBIA 855,11.8,0.15,322.51717,232.86972,17.516015,10.910449,0.1800217,2.3612336,48800
NEWELL 2086,12.4,0.15,76.579586,295.60699,135.35338,6.478863,0.1123354,2.4020248,48800
NEWTONIA 662,10.5,0.15,160.85007,165.67073,134.08946,4.117129,0.2139421,2.5548832,48800
NEZARKA 2390,12.2,0.15,297.96612,354.90278,326.06489,10.361053,0.1468333,2.6185144,48800
NICHOLSON 1831,12.8,0.15,34.614033,183.1304,72.784227,5.635676,0.1274714,2.2393124,48800
NICKY 4755,14.2,0.15,265.91492,275.6225,102.28354,3.08489,0.2506618,2.283234,49000
NICOLAIA 843,13.6,0.15,31.040387,316.63483,4.352112,8.001502,0.210242,2.2790198,48800
NICOLE 1343,11.1,0.15,245.59133,234.72343,41.441663,6.028635,0.1111444,2.5710961,48800
NIELS 1720,13.2,0.15,319.76488,308.84669,127.65942,0.727826,0.1038908,2.1884448,48800
NIEPCE 3117,12.3,0.15,177.73127,219.90782,93.599163,3.240344,0.0569114,2.8466293,48800
NIHONDAIRA 2880,12.6,0.15,180.53372,246.51944,39.920273,5.74246,0.1686724,2.2028025,48800
NIINOAMA 4959,10.8,0.15,62.26718,239.83456,129.3723,8.97434,0.0136874,3.1479331,49000
NIKE 307,10.12,0.15,224.36761,323.00422,101.42738,6.124438,0.1437047,2.906431,48800
NIKKO 1185,12.09,0.15,91.75952,1.887122,72.104745,5.702935,0.1056507,2.2380498,48800
NIKONOV 2386,12.2,0.15,305.49532,310.77242,5.42446,9.085138,0.1570809,2.8140684,48800
NINA 779,8.3,0.15,151.94553,48.657975,284.20739,14.566246,0.2251808,2.6661928,48800
NINGXIA 2539,14.3,0.15,30.046389,214.75034,193.55184,3.973722,0.1682976,2.2620659,48800
NINIAN 4678,13.5,0.15,238.40369,322.92399,30.67157,3.74667,0.213951,2.2651205,49000
NININA 357,8.72,0.15,44.68959,243.3211,138.52519,15.081264,0.0782584,3.1486512,48800
NININGER 2421,10.8,0.15,121.16369,264.67783,78.134272,10.153178,0.0564211,3.2315006,48800
NINKASI 4947,18.5,0.15,214.03259,192.69792,215.56552,15.65067,0.1682241,1.3695743,49000
NIOBE 71,7.3,0.4,313.19717,265.90022,316.47629,23.29247,0.1750286,2.7557805,48800
NIPPONIA 727,9.62,0.15,262.95301,274.00356,133.27513,15.032702,0.1068442,2.5668022,48800
NISSEN 2124,11.7,0.15,143.30882,252.61805,47.507315,10.731532,0.0955575,3.0206844,48800
NOCTURNA 1298,10.7,0.15,305.21465,61.702014,300.29302,5.502833,0.1546935,3.1219213,48800
NOEL 1563,13.3,0.15,73.12188,115.88491,53.840315,5.9892,0.0856592,2.1911973,48800
NOEMI 703,12.1,0.15,160.47295,174.37482,214.02964,2.453145,0.1376954,2.1752357,48800
NOFRETETE 1068,10.54,0.15,225.15388,264.36242,319.49462,5.507774,0.0969786,2.9064087,48800
NOJIRI 3008,12,0.15,155.42688,302.35569,168.92038,0.794578,0.1444255,3.1621967,48800
NOLLI 473,12.3,0.15,31.509972,153.56299,332.61115,12.947225,0.1084461,2.6624759,48800
NONGOMA 1367,13,0.15,66.560319,347.54639,271.08791,22.453922,0.1301051,2.3447311,48800
NONIE 2382,11.4,0.15,66.795757,66.440081,246.39885,31.056717,0.3304236,2.7575532,48800
NORA 783,10.6,0.15,214.29402,153.77188,142.38826,9.321498,0.2301611,2.3424685,48800
NORDENMARKIA 1463,10.6,0.15,358.98912,71.289753,331.66858,7.303878,0.1986927,3.1477913,48800
NORDENSKIOLD 2464,11.5,0.15,210.82846,78.957255,8.582201,0.865113,0.219769,3.1573664,48800
NORMA 555,10.6,0.15,195.03472,349.63319,130.94428,2.640728,0.1694018,3.171249,48800
NORMANNIA 1256,9.66,0.15,255.19931,111.89157,238.59788,4.178173,0.0851695,3.8930942,48800
NORTHCOTT 3670,12,0.15,288.75788,134.19863,107.37534,6.442059,0.017391,2.7436872,48800
NORTON 3869,13,0.15,242.58309,67.582376,249.38486,4.366721,0.1266491,2.4531573,48800
NOSTALGIA 3162,11.3,0.15,43.112177,317.28952,129.0882,17.920277,0.1445594,3.1642655,48800
NOTBURGA 626,9,0.15,337.59545,43.354865,342.0007,25.36158,0.2435114,2.5742892,48800
NOVIKOV 3157,11.5,0.15,141.77158,314.45284,42.804254,7.557873,0.1368239,3.1590629,48800
NOVIOMAGUM 2495,15.5,0.15,7.841988,136.25989,199.88696,21.119642,0.1028652,1.9176933,48800
NOVOROSSIJSK 2520,12,0.15,335.65026,321.59352,7.071528,6.237514,0.0965235,3.1058031,48800
NOYMER 4956,13.4,0.15,241.40471,201.45885,169.52196,24.19349,0.2025371,2.4448829,49000
NUKI 2053,11.9,0.15,147.96065,237.70467,193.55175,8.50838,0.1435504,2.8003927,48800
NUMEROWIA 1206,11.2,0.15,329.53095,276.74092,324.92617,13.030269,0.0518615,2.8659082,48800
NUMIDIA 1368,10.92,0.15,46.494086,262.43608,18.540542,14.843418,0.0635135,2.5238955,48800
NUMMELA 2502,11.7,0.15,294.51273,131.14302,15.060715,17.811673,0.2233298,2.9345928,48800
NURMELA 1696,12.9,0.15,233.30451,164.56704,21.264572,6.043181,0.0980533,2.2617127,48800
NUSAMAIBASHI 4459,13.3,0.15,303.99714,282.49555,157.46934,2.788496,0.117712,2.2546377,48800
NUWA 150,8.23,0.15,250.42382,153.98003,206.58549,2.18886,0.1292225,2.9799889,48800
NYANZA 1356,9.9,0.15,88.976091,287.07378,70.226206,7.94762,0.0479609,3.0820664,48800
NYMPHE 875,11.5,0.15,78.38212,116.56719,196.5046,14.60103,0.1494452,2.5531744,48800
NYSA 44,7.03,0.46,43.800458,342.27802,131.67369,3.70346,0.1502819,2.4236353,48800
O'HIGGINS 2351,12.8,0.15,310.5844,60.408511,333.48664,3.739454,0.1886191,2.5289604,48800
O'MEARA 3637,12.2,0.15,49.82934,68.976252,208.27632,14.341524,0.1267453,2.5540898,48800
O'STEEN 2525,10.5,0.15,350.1944,285.14968,87.159271,2.778091,0.1953537,3.1340168,48800
OBERNDORFER 3275,13.3,0.15,298.06575,192.20777,45.587573,8.592558,0.1818812,2.3327282,48800
OBRUCHEV 3128,11.5,0.15,56.438965,191.11491,102.54268,2.937948,0.1630789,3.1109522,48800
OCEANA 224,8.59,0.15,148.6073,280.97846,353.33124,5.84751,0.0461193,2.6444221,48800
OCLLO 475,11.88,0.15,255.97546,304.5773,35.024,18.840361,0.3828722,2.5919903,48800
OCTAVIA 598,9.53,0.15,76.090404,290.25094,92.340349,12.201477,0.2484097,2.7625316,48800
ODA 1144,10,0.15,324.10755,222.04348,157.63573,9.654666,0.0782984,3.7635445,48800
ODESSA 2606,11.3,0.15,196.7815,352.01063,197.75463,12.35885,0.258963,2.7671796,48800
ODISHAW 2775,13.6,0.15,75.009329,306.35002,102.42974,3.735711,0.1850746,2.4219736,48800
ODORICO 4637,13,0.15,246.06958,309.55614,272.14364,1.715056,0.1476484,2.4310537,48800
ODYSSEUS 1143,7.93,0.15,134.13068,235.51599,221.37636,3.133066,0.0922791,5.2511515,48800
OENONE 215,9.59,0.15,4.256822,317.93874,25.259981,1.693498,0.0369027,2.7667882,48800
OGYALLA 1259,11,0.15,229.72216,152.51632,75.214388,2.387577,0.1370282,3.095669,48800
OHBOKE 4675,12.9,0.15,347.65545,294.6501,294.71206,4.47811,0.1751431,2.4116639,49000
OHIO 439,9.83,0.15,280.1685,232.41671,202.2086,19.161358,0.0678234,3.1323197,48800
OHSAKI 3626,12.1,0.15,75.648956,38.147424,283.44692,4.088397,0.1638167,3.1454671,48800
OHTAKI 2960,14.2,0.15,267.1452,333.44218,130.97896,4.504774,0.113146,2.2210235,48800
OISCA 3843,10.6,0.15,318.56736,27.24466,29.508452,3.928188,0.1282613,4.0093877,48800
OISHI 3379,13.3,0.15,225.64045,303.72122,146.98869,2.848718,0.1305729,2.3548854,48800
OIZUMI 4458,13.5,0.15,263.5778,344.59736,98.890031,4.28809,0.1483233,2.4432195,48800
OJA 5080,12.6,0.15,74.91941,88.88348,345.09003,5.45774,0.1240591,2.2424489,49000
OJIMA 3565,11.3,0.15,359.97941,334.12142,92.707275,7.282133,0.1134356,3.2120988,48800
OKAVANGO 1701,10.3,0.15,290.05713,261.51171,61.559991,16.240675,0.1790493,3.176974,48800
OKAYAMA 2084,12.2,0.15,265.76143,247.27244,149.31839,4.837643,0.1031014,2.3953317,48800
OKHOTSK 4042,13.6,0.15,351.44627,19.979001,69.582756,3.524713,0.1366814,2.4218939,48800
OKUDZHAVA 3149,14,0.15,18.262902,236.91564,188.53549,7.124782,0.1566413,2.2475776,48800
OKUTAMA 5142,12,0.15,209.81698,192.59926,205.62762,6.25792,0.272905,2.5399285,49000
OLAUSMAGNUS 2454,13.5,0.15,33.917425,75.832527,247.97191,4.725168,0.2033121,2.2516973,48800
OLBERSIA 1002,11.1,0.15,276.55559,355.2641,344.17049,10.776645,0.1534354,2.7864949,48800
OLEROMER 2897,13.4,0.15,325.87092,100.75626,48.539842,5.841653,0.1002814,2.2472458,48800
OLESHKO 2438,12.9,0.15,138.15113,170.62288,52.470518,4.904636,0.1079516,2.2442102,48800
OLGA 304,9.74,0.07,256.86248,171.99829,159.35998,15.810278,0.2197429,2.4043697,48800
OLIVER 2177,11.3,0.15,240.00835,263.48875,52.30549,1.542798,0.0911942,3.1988344,48800
OLIVIA 835,11.3,0.15,71.363995,55.133636,310.51229,3.701589,0.1031829,3.2117716,48800
OLJATO 2201,15.25,0.15,307.22795,95.923354,76.913205,2.515839,0.7110048,2.1753315,48800
OLSHANIYA 2310,11.3,0.15,2.695031,331.07243,124.53893,2.643982,0.1462675,3.1544611,48800
OLYMPIA 582,9.11,0.15,191.80621,309.36934,155.99862,29.950292,0.2250271,2.6109696,48800
OLYMPIADA 1022,10.5,0.15,198.56592,125.05612,112.25773,21.063039,0.1759941,2.8033261,48800
OMARKHAYYAM 3095,11.3,0.15,245.30865,119.26409,293.81739,2.981996,0.0611595,3.4999446,48800
ONIZAKI 4353,12.1,0.15,47.560038,196.68427,79.299955,8.994052,0.1080727,2.34629,48800
ONIZUKA 3355,13.5,0.15,281.97272,299.39819,141.05307,4.063422,0.0662922,2.1864869,48800
ONNIE 1389,11.64,0.15,161.75534,290.90694,174.90187,2.034793,0.0159574,2.8652726,48800
ONTAKE 2330,11.3,0.15,121.78392,146.63034,141.04718,8.649073,0.0448203,3.1783493,48800
OONGAQ 2649,11.8,0.15,251.99972,168.86824,245.73654,12.219923,0.1437337,2.6257415,48800
OORT 1691,10.95,0.15,79.574005,229.31336,174.46369,1.05404,0.1573352,3.179426,48800
OOSTERHOFF 1738,12.3,0.15,66.741218,283.84596,44.350127,4.878632,0.2035802,2.1831348,48800
OPHELIA 171,8.31,0.15,246.19473,58.307632,100.67546,2.542635,0.1204153,3.1385829,48800
OPIK 2099,15.18,0.15,75.318646,158.71935,219.07459,26.904303,0.3616492,2.3040329,48800
OPPAVIA 255,10.39,0.15,157.60598,153.3883,14.013386,9.479917,0.0772164,2.7467844,48800
OPPOLZER 1492,12.8,0.15,312.35623,81.096454,137.98011,6.052722,0.1168473,2.1733733,48800
OPS 2736,12.8,0.15,257.97379,64.658817,255.76983,7.454693,0.0845523,2.2906475,48800
ORANGIA 1195,13.7,0.15,358.06355,327.63647,281.5707,7.184302,0.2005355,2.2574459,48800
ORCHIS 1080,12.2,0.15,29.025129,57.005673,2.250129,4.598158,0.2556909,2.4199868,48800
ORELSKAYA 2406,13.5,0.15,326.17377,347.30635,12.753205,2.314027,0.1640487,2.1924872,48800
ORIANI 4540,11.9,0.15,221.26594,259.69844,247.1438,6.361878,0.171347,2.6707885,48800
ORIOLA 701,9.25,0.15,328.82265,314.02579,244.41902,7.116652,0.0391323,3.0159435,48800
ORLENOK 2188,11.9,0.15,134.5572,193.37536,140.68389,2.653167,0.0876038,2.9015504,48800
ORLOV 2724,11.7,0.15,334.23213,144.89576,153.88712,3.974501,0.1230527,2.9236042,48800
ORMA 2517,11.7,0.15,79.546957,292.001,72.61357,2.63152,0.1855998,3.1719149,48800
ORNAMENTA 350,8.37,0.15,39.258569,337.43497,90.590432,24.823284,0.1494021,3.1186653,48800
ORO 4733,13.8,0.15,128.38737,157.73081,43.21525,4.72286,0.0734997,2.1854916,49000
ORPHEUS 3361,19.03,0.15,282.27206,301.55434,189.86493,2.681594,0.3226046,1.20927,48800
ORTH 4533,12.8,0.15,286.04695,292.2903,178.74854,22.659303,0.2453946,2.3690761,48800
ORTHOS 2329,14.9,0.15,87.8285,145.80642,169.54503,24.422427,0.6591684,2.4012972,48800
ORTRUD 551,9.57,0.15,46.172482,69.942887,6.653852,0.409955,0.1198287,2.968168,48800
ORTUTAY 2043,10.8,0.15,78.537699,51.283584,322.47757,3.102322,0.1064743,3.1078204,48800
OSIRIS 1923,13.1,0.15,44.189704,105.66139,353.24852,4.959801,0.0644427,2.4357992,48800
OSITA 1837,12.9,0.15,206.0774,314.74458,281.30674,3.846577,0.0860682,2.205422,48800
OSKAR 750,12.13,0.15,325.68403,70.843383,70.078392,3.94938,0.131451,2.443274,48800
OSTANINA 1369,10,0.15,157.24739,124.07192,181.44508,14.271375,0.2224429,3.1053453,48800
OSTARA 343,11.56,0.15,221.91024,8.982682,38.914938,3.281289,0.2316645,2.4107927,48800
OSTENIA 1207,11,0.15,199.84453,43.247884,20.624595,10.373258,0.094301,3.0176062,48800
OSTRO 3169,12.73,0.15,236.00801,32.311925,96.522658,24.90441,0.0666725,1.8919395,48800
OSTROVSKIJ 2681,12.3,0.15,151.08848,59.367298,67.360877,3.995119,0.1923584,2.7463493,48800
OTARU 4491,12.8,0.15,35.146215,70.905983,313.90949,3.677267,0.0289554,2.1733065,48800
OTERMA 1529,10.05,0.15,353.51992,297.74383,101.0219,9.028101,0.1921034,4.0099743,48800
OTERO 1126,12.1,0.15,164.0434,135.55255,1.332082,6.509153,0.1469982,2.2720922,48800
OTILA 913,11.9,0.15,123.64046,188.40942,95.140338,5.806812,0.1708853,2.1972298,48800
OTTEGEBE 670,9.8,0.15,286.84608,194.52704,174.99799,7.533051,0.194185,2.8019117,48800
OTTHILD 994,10.3,0.15,276.62919,341.50781,2.673074,15.374152,0.1157898,2.5291991,48800
OTTILIA 401,9.1,0.15,209.67896,279.65851,36.459886,5.960354,0.0466591,3.3493712,48800
OTTOSCHMIDT 2108,11.5,0.15,181.55613,60.398818,328.15278,10.781977,0.0054167,2.4363643,48800
OTTOSTRUVE 2227,13.8,0.15,309.59197,253.41085,179.15233,4.946526,0.1740061,2.2362292,48800
OULU 1512,9.62,0.15,253.97292,242.66899,10.516994,6.523603,0.1551703,3.9405138,48800
OUNAS 1473,11.8,0.15,33.431693,129.22263,216.90192,13.66741,0.2364815,2.5747308,48800
OUTENIQUA 1396,12,0.15,243.80664,266.02102,359.81823,4.499597,0.1653413,2.2478617,48800
OVIDIUS 2800,12.8,0.15,314.49731,175.74162,103.03282,3.062902,0.1336976,3.1565397,48800
OWA 2648,12.9,0.15,147.89465,130.9494,280.24038,4.794021,0.174751,2.2501982,48800
OWENSBY 3464,13.5,0.15,198.55876,250.98412,324.94423,6.779237,0.0437967,2.2397297,48800
PAAVONURMI 1740,13.24,0.15,223.24582,78.877328,296.35513,2.002839,0.1902466,2.4662901,48800
PACHELBEL 4972,13.2,0.15,229.73676,196.8024,175.21133,1.22205,0.1821849,3.1275812,49000
PADUA 363,9.01,0.15,92.062664,292.88733,65.130182,5.952914,0.0711836,2.7467397,48800
PAEONIA 1061,12.09,0.15,24.770017,300.08436,91.798921,2.491478,0.2174035,3.1231926,48800
PAFURI 1032,10,0.15,78.512615,193.05745,76.57212,9.48664,0.1405469,3.1309601,48800
PAGANINI 2859,13.5,0.15,265.20274,340.69776,165.51022,3.550134,0.1183143,2.2385965,48800
PAIJANNE 1535,10.7,0.15,219.26947,31.451128,266.71962,6.154786,0.1984835,3.1557975,48800
PAINE 5188,12.7,0.15,162.62055,282.3377,143.88603,13.54251,0.1368994,2.5796216,49000
PAINLEVA 953,10.3,0.15,43.533627,260.00749,36.767426,8.665248,0.1902754,2.7873153,48800
PAKHMUTOVA 1889,10.8,0.15,173.22205,76.567506,56.160401,13.190544,0.1126391,3.0906279,48800
PALA 1921,14.3,0.15,75.265176,18.179416,353.26235,19.602726,0.4085253,3.2440753,48800
PALALA 2066,12.5,0.15,265.90409,110.11546,117.35326,3.755349,0.1274588,2.3940829,48800
PALAMEDES 2456,9.6,0.15,151.24865,93.611484,327.56261,13.88212,0.0738774,5.1729624,48800
PALATIA 415,9.21,0.15,297.04299,296.03197,127.54565,8.13346,0.304068,2.7903661,48800
PALES 49,7.8,0.15,261.36091,110.91379,286.3784,3.185331,0.2361544,3.0814662,48800
PALESTRINA 4850,12.4,0.15,338.92855,194.3109,188.82563,1.87207,0.0767299,2.8790624,49000
PALINURUS 4832,9.6,0.15,150.96125,207.92566,135.25587,19.0796,0.1398483,5.2293842,49000
PALISANA 914,8.76,0.15,341.59563,48.280076,255.99772,25.253326,0.2118639,2.4574971,48800
PALLAS 2,4.13,0.11,127.6303,309.70032,173.30668,34.812511,0.2346437,2.7703259,48800
PALMA 372,7.2,0.15,159.0668,116.69633,327.52824,23.873092,0.2639808,3.1416707,48800
PALOMAA 1548,11.5,0.15,91.696679,87.26722,117.28605,16.531694,0.0786785,2.7885651,48800
PALOQUE 1598,12.2,0.15,220.47382,301.1251,298.3178,7.542797,0.081467,2.3315556,48800
PAMELA 1243,9.68,0.15,299.2611,60.525498,246.18348,13.239259,0.0346367,3.0990829,48800
PAMINA 539,9.7,0.15,104.95635,95.657396,275.17828,6.793672,0.2114514,2.7398772,48800
PAMJONES 4852,13.7,0.15,123.9254,232.19396,43.30443,6.77882,0.1025747,2.3040641,49000
PAN 4450,17.1,0.15,316.29521,291.28037,312.32233,5.524706,0.5864508,1.4418714,48800
PANACEA 2878,11.7,0.15,87.304977,14.196954,318.74945,10.265161,0.0877759,3.0431197,48800
PANDARUS 2674,9.62,0.15,246.79989,35.982108,179.93658,1.852986,0.0676601,5.1727046,48800
PANDORA 55,7.8,0.15,56.79721,3.130226,10.836242,7.201402,0.1436983,2.7589941,48800
PANNEKOEK 2378,10.7,0.15,300.3875,264.43352,181.66191,14.253467,0.1401163,2.8910191,48800
PANNONIA 1444,10.6,0.15,120.14374,314.29374,303.51567,17.741657,0.1376181,3.1543334,48800
PANOPAEA 70,8.11,0.14,306.10923,255.61648,48.029209,11.580739,0.1831649,2.614373,48800
PANTHOOS 4754,10,0.15,119.11348,219.29336,155.42672,12.37341,0.0097984,5.1349214,49000
PAOLA 2973,12.9,0.15,278.994,88.675684,337.27177,1.560398,0.151278,2.4697186,48800
PAOLICCHI 3176,10.9,0.15,111.37349,25.505307,53.543942,18.114011,0.0324412,2.8763939,48800
PAPAGENA 471,6.73,0.37,79.479222,313.6015,84.506462,14.933159,0.2288134,2.8921863,48800
PAPANOV 2480,12.8,0.15,272.03481,13.126976,35.355146,2.92383,0.1202297,2.2257249,48800
PARACELSUS 2239,11.5,0.15,135.74983,354.92157,20.754659,10.872835,0.090207,3.2081295,48800
PARADISE 2791,12.24,0.15,48.943503,164.99993,336.28288,31.024779,0.1711713,2.397977,48800
PARANA 1779,14.2,0.15,38.636201,10.828282,254.95056,0.893999,0.160304,2.1757991,48800
PARCHOMENKO 1857,12.3,0.15,21.709938,173.19555,236.37111,4.391952,0.1341796,2.2434246,48800
PARENAGO 2484,13,0.15,291.77719,147.54695,204.85981,1.190677,0.2556237,2.3421179,48800
PARIANA 347,8.96,0.15,115.81358,84.838088,85.988931,11.706088,0.1615979,2.6143161,48800
PARIS 3317,8.4,0.15,187.5805,148.08398,135.98761,27.869701,0.1245752,5.2035622,48800
PARSIFAL 2095,12.4,0.15,163.75268,8.34781,332.93556,3.597893,0.0079942,2.6420878,48800
PART 4087,13.2,0.15,213.8468,303.42197,24.920185,4.428842,0.1171699,2.1772153,48800
PARTHENOPE 11,6.55,0.15,285.18038,194.85289,125.68766,4.621088,0.0994716,2.4521168,48800
PARVULESCO 2331,12.2,0.15,343.54075,222.59917,255.95721,3.714345,0.2244523,2.4237307,48800
