Name Number,Magnitude H,Magnitude G,Mean anomaly,Arg. perihelion,Long. node,Inclination,Eccentricity,Semimajor axis,Epoch (MJD)
-none-
1985DQ 3492,11.5,0.15,203.26166,95.501695,139.32429,13.597233,0.1473453,2.6139392,48800
1985DW 3701,12.3,0.15,292.69531,297.26614,115.90901,4.911979,0.0934481,2.798773,48800
1985FD3 4203,12.1,0.15,208.3752,260.12692,341.59744,28.62306,0.1354268,2.6037466,48800
1985FL 3326,12.7,0.15,264.22384,279.15602,4.851659,3.384838,0.1727452,2.3688703,48800
1985NE 4154,13.2,0.15,289.65546,244.31015,358.90951,6.750398,0.1953103,2.5417803,48800
1985PF2 4280,13.2,0.15,246.07205,357.02719,51.490271,4.634635,0.00988,2.3770013,48800
1985PG1 4598,12.1,0.15,94.106478,184.18199,191.69819,9.907878,0.101496,3.0004529,48800
1985PR 4570,13.3,0.15,161.80524,208.22569,349.48013,5.024846,0.1087044,2.1986082,48800
1985QD1 3328,11.7,0.15,128.29164,271.178,61.041704,11.455849,0.107924,3.0161887,48800
1985QH4 4400,13.8,0.15,276.36503,26.328273,352.5058,4.392846,0.1395759,2.3678488,48800
1985QM4 4480,13.7,0.15,246.99187,349.93396,50.521849,3.4095,0.1699007,2.4312495,48800
1985QX 3887,12.2,0.15,124.40064,137.88804,191.77748,9.912829,0.1074395,2.9946496,48800
1985RA3 3457,11.8,0.15,178.24595,206.12541,101.58847,3.247883,0.0542788,2.8537834,48800
1985RB1 4442,12.4,0.15,282.98349,264.7514,287.08641,15.112797,0.2502413,2.9948887,48800
1985RC3 3821,12,0.15,330.47233,331.81899,111.9662,0.553769,0.1802711,3.2503644,48800
1985RD4 4443,13.4,0.15,303.22656,84.350299,347.25054,3.621476,0.117476,2.2356731,48800
1985RE4 4600,11.6,0.15,122.20393,187.88468,139.03417,11.207392,0.0948176,3.0111812,48800
1985RG4 4252,12.8,0.15,309.00467,56.534508,164.48425,13.528279,0.1388116,2.6540632,48800
1985RK4 3646,12.9,0.15,131.04875,41.532656,11.119911,0.598481,0.1049862,2.7565247,48800
1985RR 4481,14.2,0.15,324.75677,264.66385,87.510112,1.490945,0.2454183,2.3389332,48800
1985RS2 3456,13.7,0.15,134.49712,166.53939,78.424377,1.780626,0.0150694,2.1641552,48800
1985RS4 4120,12.2,0.15,192.89689,68.745429,155.25548,6.727631,0.0849462,3.1577972,48800
1985RT1 3329,11.4,0.15,36.962558,71.73036,12.272122,10.416509,0.0824352,2.9975814,48800
1985RT2 4627,12.1,0.15,134.6679,224.68066,105.97318,3.335063,0.0598837,2.916208,48800
1985RT3 3458,12.8,0.15,159.35495,336.13235,156.32347,2.1255,0.15275,2.4505233,48800
1985RU1 3330,11.2,0.15,110.12568,305.38075,10.262332,10.308764,0.2169134,3.1357519,48800
1985RY3 4571,11.8,0.15,91.356721,171.89692,167.34084,1.492096,0.1822818,3.1543443,48800
1985RZ2 4599,12.6,0.15,77.31626,255.57909,110.46761,3.452518,0.1686252,3.0705741,48800
1985SA 4444,13,0.15,1.313597,181.74447,121.51746,7.390428,0.1349291,2.3239042,48800
1985SD1 3366,11.4,0.15,148.93727,142.97042,180.65666,9.949203,0.083371,3.004211,48800
1985SF2 3986,12.8,0.15,296.57853,163.33897,281.97046,4.944713,0.1327066,2.253967,48800
1985TC 4445,14,0.15,354.55402,155.78779,215.87665,2.851279,0.1905058,2.267069,48800
1985TQ 4057,9.5,0.15,150.458,57.793042,24.45886,2.875476,0.1201367,5.2616033,48800
1985TT 4446,11.1,0.15,349.42641,117.60845,189.43382,7.239636,0.2835105,3.9806765,48800
1985UK 4339,13.7,0.15,30.366498,72.115826,300.8657,2.169198,0.1779929,2.1942669,48800
1985UL 3949,13.2,0.15,208.66956,303.88492,250.17077,3.774806,0.0322399,2.2079333,48800
1985UN 3395,11.7,0.15,78.885318,106.57525,5.328244,4.045153,0.0578501,2.7921311,48800
1985UT4 4032,14.4,0.15,46.576936,206.03034,167.41337,2.126366,0.1417683,2.1820692,48800
1985VK2 4086,9.1,0.15,197.93236,356.32442,54.971046,21.778156,0.1214127,5.1848402,48800
1986 AO2 5054,13.7,0.15,327.40747,85.27469,355.50184,7.48472,0.1450532,2.4551084,49000
1986 CL1 4937,11.9,0.15,156.80527,335.99898,275.63281,16.95084,0.1647305,2.5956425,49000
1986 CQ1 4938,13.1,0.15,38.40772,194.70839,222.62888,4.55641,0.0762727,2.3524509,49000
1986 EJ 5168,13,0.15,323.25512,201.02928,339.22049,23.49514,0.205097,2.3401358,49000
1986 ET 5393,13.5,0.15,2.60289,136.33462,349.09319,5.29935,0.1271879,2.3364726,49000
1986 EZ1 5394,13.2,0.15,348.58473,187.05576,294.96698,1.73942,0.1658879,2.376323,49000
1986 JQ 5427,13.2,0.15,126.46928,73.27433,219.99489,20.39246,0.0744299,1.931654,49000
1986 PB5 5055,12,0.15,86.62577,176.08992,132.96082,2.90104,0.1731836,3.0878936,49000
1986 PE 5227,13.1,0.15,292.68033,87.53033,254.15684,8.62025,0.0861338,2.2906474,49000
1986 PQ 4968,12.6,0.15,138.49017,281.48392,132.51274,5.42308,0.1107736,2.5255216,49000
1986 PX5 4996,13.3,0.15,178.25978,274.40056,112.81656,5.09754,0.2393365,2.5481533,49000
1986 QB1 5322,12.2,0.15,188.54819,203.9134,58.13946,3.2987,0.0084631,2.8605009,49000
1986 QL1 4939,13.2,0.15,98.90427,94.07174,9.87069,5.38816,0.1589798,2.5270577,49000
1986 QO 4697,13.7,0.15,252.60554,51.95703,263.46739,1.74,0.1747782,2.4340733,49000
1986 QY4 4940,11.8,0.15,33.46432,267.49451,118.98962,2.27732,0.1814039,3.0967414,49000
1986 RA 5370,15.6,0.15,13.79817,161.15366,177.90694,18.99808,0.6316155,3.3494183,49000
1986 RC7 4787,13.6,0.15,308.08592,9.10969,349.86272,5.05225,0.1133717,2.257388,49000
1986 RD1 5102,12.2,0.15,109.1704,51.05322,318.17252,8.13103,0.1964523,2.7995839,49000
1986 RF13 5465,12.1,0.15,178.00167,183.10058,124.80717,3.19273,0.0686251,2.9142394,49200
1986 RJ 4894,13.6,0.15,17.67023,46.86896,263.96129,2.63582,0.1946303,2.1741204,49000
1986 RO1 4698,13.4,0.15,85.41896,285.21973,291.56571,2.12026,0.0760694,2.2251019,49000
1986 RP1 5103,12.7,0.15,185.13261,110.33174,186.20662,4.88118,0.0160962,2.7483518,49000
1986 RQ5 5056,12.9,0.15,98.93261,21.19891,65.05246,7.25592,0.1986023,2.6389139,49000
1986 RU2 5169,13.7,0.15,275.88793,61.63298,342.44542,2.61922,0.1490955,2.2600047,49000
1986 RU5 5104,11.7,0.15,330.6497,7.99162,198.45592,14.35165,0.1158298,2.6154762,49000
1986 TK4 4895,13.7,0.15,265.49987,341.61769,38.70151,7.14245,0.2382351,2.3535322,49000
1986 TL4 5323,14.1,0.15,230.81112,346.75374,61.83409,3.32379,0.1997162,2.3975999,49000
1986 TM 4997,12.2,0.15,71.1375,57.45634,11.12091,32.88085,0.325669,2.8728459,49000
1986 TM1 5105,12.5,0.15,156.49965,189.90103,226.93916,11.62955,0.1570197,2.5961277,49000
1986 TO3 4823,13.7,0.15,344.27093,52.04368,334.40424,1.1207,0.1074907,2.1593522,49000
1986 TS6 5025,9.9,0.15,178.24912,72.47724,347.92379,11.01516,0.0752136,5.2232025,49000
1986 UA 4941,12.1,0.15,41.21914,259.73362,130.38895,1.85954,0.1927586,3.1703066,49000
1986 UM1 5576,12.3,0.15,91.08164,69.81187,31.28362,5.62727,0.0706933,2.7614636,49200
1986 UU 5275,13.6,0.15,356.95896,108.16814,236.41484,6.04826,0.2550806,2.1992196,49000
1986 VC 4667,12.6,0.15,157.04185,24.63058,6.33481,11.25228,0.0887169,2.6681862,49000
1986 VD1 5505,11.7,0.15,150.87902,56.34058,316.19429,11.02684,0.1425055,2.875234,49200
1986 VE 4699,13.5,0.15,192.64393,142.67391,245.1159,12.65852,0.1844122,2.553528,49000
1986 VF5 5555,12.2,0.15,84.7607,53.94175,3.40566,10.17184,0.1015411,3.0135422,49200
1986 VG 4998,11.3,0.15,14.91043,103.10962,352.75545,9.91939,0.0662597,3.0089181,49000
1986 VT 5228,12.3,0.15,108.9316,128.84778,196.18251,1.25601,0.1690049,3.0969512,49000
1986 WG 4742,13.3,0.15,184.62005,253.94797,242.40066,22.28312,0.2647347,2.4110675,49000
1986 WP8 5466,12.5,0.15,15.62385,336.95141,151.40231,2.12345,0.1251851,3.1122946,49200
1986 WQ2 5577,13.7,0.15,299.47414,227.87762,97.14661,22.27227,0.0443465,1.8442968,49200
1986AL 3902,11.4,0.15,270.93703,340.62357,294.19748,15.617402,0.075094,3.221647,48800
1986CH 3950,12,0.15,49.485779,269.89394,269.58218,8.919147,0.0532784,2.9929701,48800
1986DB 3394,13.3,0.15,273.35202,334.81265,192.62911,7.07286,0.1966152,2.3175885,48800
1986EM2 3952,14.1,0.15,308.81568,175.86637,289.02443,1.955541,0.1553582,2.3850466,48800
1986GG 4088,12.7,0.15,106.81992,282.19687,35.664994,7.397099,0.0578692,2.4446933,48800
1986GV1 3795,13.2,0.15,197.63423,197.64468,66.326563,9.815293,0.1817991,2.3897932,48800
1986JG 4089,13,0.15,287.60655,320.43003,317.07367,1.145097,0.1318449,2.1859186,48800
1986LA 3988,18.3,0.15,18.256972,86.612065,230.04031,10.767592,0.3167893,1.5446993,48800
1986LC 3767,11.5,0.15,194.36631,75.475189,123.04181,13.676362,0.1396008,2.6032139,48800
1986PA 4034,18.1,0.15,38.91854,296.44889,158.14682,11.166418,0.4440501,1.0599904,48800
1986PV4 4534,12.2,0.15,140.60872,311.23476,313.65931,7.247259,0.1794765,2.7960317,48800
1986QL 4206,11.9,0.15,112.78826,31.303734,250.66607,1.160972,0.0186501,2.8616847,48800
1986QM3 3788,11.7,0.15,175.83396,106.93552,135.46451,9.680241,0.1056202,2.790573,48800
1986QP1 4123,12.8,0.15,10.731007,357.49957,55.43552,2.757204,0.0639914,2.8335592,48800
1986QV2 4535,12.5,0.15,168.36957,99.043602,138.12631,7.749086,0.1602343,2.7875031,48800
1986RC2 4483,11.9,0.15,38.922938,185.81747,184.32283,26.72546,0.0836843,1.9224697,48800
1986RF 4572,12.8,0.15,202.95528,75.560635,193.00148,12.018762,0.1559324,2.5941919,48800
1986RG1 3781,12.1,0.15,77.882469,156.19796,184.03803,2.03573,0.0751006,2.8434203,48800
1986RH1 4090,13.5,0.15,269.04796,3.131604,266.99456,1.328355,0.2105327,2.3575384,48800
1986RL 3830,11.5,0.15,68.932705,54.30033,258.3845,9.641251,0.1073063,3.0301306,48800
1986RM 3989,14,0.15,232.65485,51.980039,327.86923,3.47854,0.1872775,2.2565429,48800
1986RU4 4628,11,0.15,347.4986,248.10399,276.11731,11.778511,0.1205301,2.6435552,48800
1986SE 4124,12.6,0.15,3.646074,117.18663,331.42835,3.602878,0.029966,2.7859255,48800
1986TD7 4629,12.8,0.15,160.615,290.96376,32.535512,11.914335,0.2043674,2.6609943,48800
1986TE 3782,12.5,0.15,299.06148,334.25347,271.62992,5.25952,0.0949425,2.4157283,48800
1986TG 3858,13.6,0.15,303.4221,335.02144,348.20463,7.713865,0.242945,2.1892797,48800
1986TG4 4209,10.8,0.15,12.997031,16.29626,330.677,21.599699,0.092569,3.1538814,48800
1986TJ4 4092,13.2,0.15,126.80391,107.70724,254.55968,4.001048,0.2529552,2.6321026,48800
1986TO 3753,14.4,0.15,158.85665,43.617163,126.41096,19.812041,0.5148412,0.9977377,48800
1986TP6 4573,11.6,0.15,243.99592,253.23339,299.75263,9.413197,0.0709254,3.0374496,48800
1986TT5 3582,11.3,0.15,2.859307,348.10911,60.035798,10.873454,0.0752717,3.0025673,48800
1986TX 4256,13.5,0.15,286.30471,226.69821,72.62423,3.047772,0.0692519,2.3509388,48800
1986UT 4554,11.3,0.15,120.10827,10.196871,255.8854,9.22038,0.1189034,3.1863914,48800
1986VU 3827,12.2,0.15,116.69223,32.149777,334.11102,4.110553,0.1265804,2.7418081,48800
1986WD 4035,9.1,0.15,166.53917,198.37124,233.76081,12.144023,0.0571496,5.2565663,48800
1986XO2 3913,12,0.15,138.93481,43.195789,156.05857,23.928442,0.2239203,2.3582647,48800
1986YB 4574,11.2,0.15,60.528849,100.6332,280.77262,8.693065,0.0946323,3.0008599,48800
1987 BC 5578,11.9,0.15,223.29494,187.19872,180.02707,1.97698,0.0756521,2.9167924,49200
1987 DC6 5057,11.3,0.15,81.08374,285.69809,157.50088,6.99502,0.1367668,3.1373122,49000
1987 DE6 5229,11.9,0.15,133.52062,69.42653,313.76339,5.75164,0.1479235,3.1274532,49000
1987 DJ 5106,11.7,0.15,184.15489,280.07474,83.33884,10.85385,0.1159443,3.0286428,49000
1987 DS6 5107,12,0.15,77.77695,277.95613,179.00433,9.03534,0.0741458,3.1397949,49000
1987 DU6 4942,13.3,0.15,173.92132,10.85413,278.45915,3.83365,0.1362775,2.2011502,49000
1987 DX5 4668,11.7,0.15,160.58634,70.42196,309.47786,9.22769,0.1140877,3.0214627,49000
1987 EH 5170,12.2,0.15,89.29375,297.06837,170.02006,10.34673,0.0596958,3.0255368,49000
1987 EP 4860,11.8,0.15,300.90498,14.87111,338.53824,14.56358,0.1469037,2.630755,49000
1987 GC 4767,12.8,0.15,90.988,24.91497,194.2284,13.30251,0.1060333,2.6924814,49000
1987 GK 5276,13,0.15,124.45482,26.84123,167.77115,11.88645,0.1682673,2.5882452,49000
1987 HW 4702,12.1,0.15,130.15327,132.31036,21.30211,9.34057,0.0930764,2.7935885,49000
1987 OM 5058,13.9,0.15,196.15174,244.43653,109.23494,7.17699,0.2312673,2.2552269,49000
1987 QD6 4897,11.4,0.15,37.02226,111.00383,188.72807,11.04869,0.1226379,3.0576774,49000
1987 QL1 5026,13.2,0.15,176.45906,16.51255,305.17734,4.30467,0.2441095,2.376517,49000
1987 QU10 4861,12.6,0.15,43.76612,232.97343,97.18694,3.54442,0.2260407,2.889417,49000
1987 RA1 5428,12.5,0.15,76.28416,17.46698,270.73034,0.93639,0.0387864,2.9038232,49000
1987 RM1 5109,13.7,0.15,329.99812,83.06438,146.88586,3.57211,0.0660125,2.2405386,49000
1987 RP3 4944,12.8,0.15,59.22362,82.79261,280.01078,4.49342,0.0652824,2.7434634,49000
1987 SE4 5111,13,0.15,181.39845,98.81453,247.65312,5.80328,0.1259817,2.3550319,49000
1987 SJ4 3632,12.5,0.15,111.07033,237.69877,201.72937,6.455736,0.3096646,2.7667399,48800
1987 SJ5 4862,12.7,0.15,71.94983,98.43097,200.86774,8.63642,0.2403485,2.9123358,49000
1987 SL 5324,14.1,0.15,26.34341,320.16349,353.15396,19.48278,0.6148212,2.9607929,49000
1987 SM13 5112,13.5,0.15,206.61529,341.49468,62.86743,5.76953,0.1304465,2.1743432,49000
1987 SQ3 5171,12.8,0.15,133.96004,44.46539,322.45773,7.11385,0.1317536,2.4247912,49000
1987 ST10 5616,13.3,0.15,49.87779,28.76182,83.7688,3.2128,0.1922848,2.6348246,49200
1987 SV 5110,12.8,0.15,132.64106,76.59377,313.78405,3.82158,0.108671,2.388227,49000
1987 SV11 5506,13.1,0.15,68.31186,133.3462,18.91158,5.2425,0.1690585,2.3758442,49200
1987 UJ 5507,13.4,0.15,167.42257,20.92308,338.24332,2.65072,0.135634,2.5805289,49200
1987 UX1 5172,13.3,0.15,186.25776,123.39967,254.95528,4.79775,0.1690153,2.313999,49000
1987 VG1 5371,11.8,0.15,25.31103,80.92184,262.87651,9.60964,0.1046904,3.1635174,49000
1987 VH1 4863,11.5,0.15,165.26553,234.07437,25.57829,2.19465,0.0212618,2.8489003,49000
1987 WS 5372,11.3,0.15,65.68018,296.86806,19.78444,12.23239,0.0837635,3.0769784,49000
1987BE 3585,12.4,0.15,327.83747,15.292253,163.34131,3.01862,0.1919008,3.0663577,48800
1987BJ 4374,12.9,0.15,231.21484,338.84418,152.78234,4.841508,0.1705448,2.2231932,48800
1987DA6 4536,13.4,0.15,196.5768,236.58246,313.87586,4.180298,0.083023,2.1952874,48800
1987DD 4484,12.2,0.15,150.23078,359.70527,85.281841,29.807865,0.1029703,2.6323735,48800
1987DE 3895,12.5,0.15,165.08441,8.253682,151.05216,24.382853,0.1822955,2.3506834,48800
1987DF1 3934,13.1,0.15,25.526771,95.201738,157.78265,13.1246,0.1415384,2.5951018,48800
1987DP 4402,11.7,0.15,146.64428,229.20769,178.29753,7.713516,0.0223649,2.8924697,48800
1987DQ 4375,12.6,0.15,144.81719,69.449156,137.76691,5.862879,0.1038547,2.2934746,48800
1987DR6 3852,12.1,0.15,113.75732,121.95063,257.61979,1.228648,0.1812349,3.1207502,48800
1987DS 4176,11.7,0.15,15.298531,359.69922,114.50537,2.597249,0.137868,3.1044451,48800
1987DW5 4036,12.6,0.15,60.110659,336.40858,158.33045,4.679783,0.1537351,2.7979895,48800
1987DY5 4210,11.9,0.15,61.229395,290.89656,160.23039,10.448826,0.0791345,2.9907892,48800
1987EB 3686,12,0.15,12.995586,77.579386,134.98977,5.719201,0.1451157,2.7411026,48800
1987FA 4376,13.5,0.15,308.20838,192.31194,222.67929,0.867654,0.1578944,2.2318413,48800
1987GD 4377,13.2,0.15,148.89613,333.19455,228.08614,2.59152,0.0742749,2.3765123,48800
1987KE1 3906,10.9,0.15,269.40131,208.05589,149.43308,26.083855,0.0716299,2.9308314,48800
1987QA 4257,15.8,0.15,58.920038,278.90314,169.37379,40.705406,0.468468,1.6472023,48800
1987QD1 4405,10.7,0.15,288.5646,202.50472,140.44253,9.437011,0.1498569,3.2094996,48800
1987QL 4555,13.7,0.15,181.14644,141.43718,158.53643,7.384131,0.1996777,2.2571501,48800
1987QQ11 4485,11.8,0.15,228.31386,135.84715,316.87919,10.14827,0.0721814,3.0091488,48800
1987QW10 4556,13.2,0.15,150.6692,212.93512,112.07246,4.752508,0.1451366,2.3104601,48800
1987RR3 4537,11.2,0.15,167.8712,295.90693,228.53859,8.761377,0.0271072,3.0111664,48800
1987RT 4211,11.9,0.15,300.98739,319.29835,24.531921,0.594703,0.1984078,3.1972335,48800
1987RX3 4449,11.2,0.15,56.819123,313.31036,299.89997,4.91693,0.0810956,3.149904,48800
1987SB2 4212,11.5,0.15,310.53833,344.63829,22.472575,14.881674,0.2535438,3.142836,48800
1987SB5 4059,11.7,0.15,44.685749,36.057599,238.58624,9.452113,0.0701193,3.0184172,48800
1987SK 4604,14,0.15,182.35124,354.98031,0.297922,1.414425,0.1286703,2.1756289,48800
1987SO3 3990,10.4,0.15,189.7084,199.62611,192.92669,9.500867,0.2389377,3.9393458,48800
1987SS1 4177,12.8,0.15,280.64996,159.26338,210.86398,17.149527,0.2802296,3.3118973,48800
1987ST4 4213,13.4,0.15,348.33294,218.38851,253.78341,3.411611,0.0770029,2.3881206,48800
1987SV17 4605,13.3,0.15,146.85861,98.849788,284.70991,2.142315,0.1535117,2.2289439,48800
1987UK 4488,13.9,0.15,156.8291,184.0025,218.64803,4.349267,0.1443811,2.1809304,48800
1987UX4 4214,12.7,0.15,39.426441,83.218355,14.186068,3.547786,0.1314414,2.4185764,48800
1987VE1 4215,11.7,0.15,314.82917,277.50773,247.28529,5.747761,0.0616443,2.4169885,48800
1987WE1 4631,12.9,0.15,111.01281,50.808898,26.005511,7.419242,0.124235,2.2343856,48800
1987WR 4607,12.2,0.15,83.15026,220.24366,250.86124,2.248833,0.0197687,2.2641376,48800
1987XD 4557,11.1,0.15,236.77858,41.526282,113.40821,11.270767,0.0423714,3.0253629,48800
1987YB 4632,13.6,0.15,156.51356,315.54754,85.486215,6.489461,0.1729764,2.2059055,48800
1988 AG 5467,12.8,0.15,58.60691,140.32958,339.4947,8.75047,0.1693442,2.8105655,49200
1988 AK1 4671,13,0.15,280.76658,332.02924,349.6418,4.81107,0.0620038,2.3853175,49000
1988 AL 5556,12.2,0.15,29.74328,359.06213,168.34737,8.56646,0.1708144,2.7890791,49200
1988 BB 5348,12.7,0.15,17.12994,174.61411,301.96846,7.08019,0.1709213,2.7940283,49000
1988 BE5 4704,13.4,0.15,67.19024,280.98157,221.10717,12.1519,0.134369,2.6239917,49000
1988 BK 5468,12.1,0.15,347.49828,68.58773,135.54538,11.98139,0.2208445,2.8785413,49200
1988 BK4 5469,13.2,0.15,51.22732,286.65326,144.61612,19.15406,0.1408449,3.1258718,49200
1988 BK5 5470,12.3,0.15,40.14851,142.34557,305.74329,18.13166,0.1381244,3.2094681,49200
1988 BL2 5029,11.7,0.15,103.70986,330.47556,29.10009,19.379,0.0916262,2.9341712,49000
1988 BN 5113,12.6,0.15,27.76802,217.30671,320.03577,31.66689,0.2266408,2.6625766,49000
1988 BO5 5060,13.2,0.15,100.30542,87.91704,356.06723,1.98326,0.1876173,2.6153011,49000
1988 BW1 4946,9.9,0.15,0.98772,202.14744,59.0612,21.89091,0.049319,5.2823124,49000
1988 BX1 5027,9.4,0.15,194.07542,344.73739,78.20794,31.48687,0.0651955,5.2740417,49000
1988 BY1 5028,9.9,0.15,197.96734,10.66406,44.04335,21.51752,0.1300883,5.2320051,49000
1988 BZ1 5429,12.2,0.15,324.0055,294.61035,183.70507,0.75555,0.1371389,3.215898,49000
1988 CO 5114,12.6,0.15,0.01796,214.1035,24.643,4.16499,0.0116684,2.4704575,49000
1988 CU7 5205,12.9,0.15,338.40883,301.54885,358.5884,6.38042,0.043442,2.3377664,49000
1988 DJ 5061,12.4,0.15,22.12408,213.93739,241.17912,8.71218,0.058876,3.0667325,49000
1988 DO 5277,14.3,0.15,164.53945,187.80061,299.03662,8.56971,0.1403333,2.3050024,49000
1988 DR 4706,13.4,0.15,187.00298,283.19122,178.69302,8.25633,0.1748748,2.2676271,49000
1988 EB 5508,12.1,0.15,82.83241,70.28855,36.77203,6.77149,0.2251159,2.8446686,49200
1988 ED 5206,12.8,0.15,92.15259,133.85326,338.18949,12.99692,0.1033605,2.6031605,49000
1988 EF 5230,13,0.15,140.78304,265.02921,196.07516,20.68332,0.3748678,2.3982933,49000
1988 EJ1 5278,13.5,0.15,167.65868,305.38949,225.57569,4.09834,0.0853596,2.2187243,49000
1988 EM1 5173,12.8,0.15,67.74236,328.79748,176.36845,11.77146,0.1984914,2.6538729,49000
1988 EU 5116,11.4,0.15,48.95175,29.3499,31.24809,5.29241,0.1191318,3.1919062,49000
1988 FJ 4898,14,0.15,294.36052,146.13579,3.78785,18.62994,0.0814195,1.9534899,49000
1988 HE 5207,13.3,0.15,347.41113,346.21832,319.37978,12.7949,0.1908565,2.5493058,49000
1988 JA1 5430,12.7,0.15,101.74643,121.3362,123.35527,23.85152,0.2232052,2.3652375,49000
1988 JL 5579,14.2,0.15,238.27402,247.62291,81.03001,23.54312,0.0974649,1.9493528,49200
1988 JO 4826,12.3,0.15,36.75438,223.55904,95.75204,25.2842,0.1916302,2.3800629,49000
1988 JQ 5325,12.4,0.15,96.45965,119.83138,135.25989,23.46637,0.2177518,2.364431,49000
1988 JU 4899,13.4,0.15,63.81669,73.55593,190.49278,22.59959,0.1840126,2.3718167,49000
1988 JV 5231,11.1,0.15,222.52049,319.71791,91.53214,14.91323,0.1522227,2.6180827,49000
1988 KF 5255,12.2,0.15,47.7741,113.31873,99.99606,11.60977,0.0161162,2.670708,49000
1988 LA 5279,12.8,0.15,33.69483,191.84092,101.1969,13.54724,0.2877134,2.4780614,49000
1988 MB 5431,12.8,0.15,40.3816,100.34381,288.00219,23.29043,0.2541037,2.327867,49000
1988 PK1 5471,11.8,0.15,26.93315,31.07446,250.75951,9.28797,0.0663259,2.9993946,49200
1988 PP 4790,11.8,0.15,108.9981,85.77559,131.70037,12.7317,0.0818533,2.6272363,49000
1988 PR1 5232,11.9,0.15,24.83182,97.54418,165.89073,12.20709,0.1567262,2.853148,49000
1988 PT 5280,13,0.15,91.31641,41.95613,195.96346,12.85552,0.2084926,2.5887813,49000
1988 RA 5349,12.7,0.15,306.04602,79.94736,2.511,28.55831,0.467355,2.785511,49000
1988 RA1 5119,10.2,0.15,150.04191,15.43198,317.02783,15.93559,0.1075938,5.2034858,49000
1988 RA5 4864,13.2,0.15,42.44561,242.09587,94.25516,3.61582,0.1761968,2.4694454,49000
1988 RB 5118,11.6,0.15,35.60588,61.19139,253.02067,12.11295,0.2164726,2.6040763,49000
1988 RD3 5509,14.6,0.15,252.07765,89.13566,189.38803,2.19332,0.1378384,2.2130852,49200
1988 RF5 4744,10.9,0.15,128.92865,184.42466,348.59496,10.168,0.1820781,2.8015225,49000
1988 RF7 5510,13.8,0.15,181.32255,234.07776,109.4895,5.68846,0.2446084,2.1907825,49200
1988 RG4 4830,12.9,0.15,188.11063,82.5236,119.89914,6.41008,0.0690271,2.3926874,49000
1988 RK11 5395,15,0.15,1.85996,220.5333,168.9986,6.94317,0.2746753,2.5360688,49000
1988 RL10 5233,12.2,0.15,284.74847,42.12976,142.50955,3.37233,0.0453765,5.1747497,49000
1988 RP1 5580,13.1,0.15,116.37939,34.68231,17.49411,5.78965,0.1526251,2.2556601,49200
1988 RR 5472,14.1,0.15,160.72626,324.30846,19.60588,1.54864,0.107686,2.2732645,49200
1988 RR4 4793,12.9,0.15,105.84391,62.2808,156.16971,4.35978,0.1529794,2.6706034,49000
1988 RS10 5257,12.4,0.15,256.00411,85.25991,126.94144,2.86502,0.0327616,5.215143,49000
1988 RT6 5326,12.9,0.15,66.87344,122.77744,171.04908,15.00026,0.1250334,2.5414937,49000
1988 RX11 4831,12.4,0.15,60.68426,141.55243,61.83873,0.28591,0.1163917,3.0885149,49000
1988 SH1 5396,14,0.15,3.70719,218.7981,205.08098,4.6603,0.1663401,2.3964311,49000
1988 SO1 5281,10.7,0.15,271.54675,260.91695,121.7791,11.09256,0.1224402,3.0103276,49000
1988 SO2 4794,14,0.15,287.6841,353.20462,174.26473,5.3964,0.115814,2.2718049,49000
1988 TH1 5511,9.5,0.15,217.18743,117.80149,172.96305,11.19225,0.1132485,5.1823165,49200
1988 TZ1 5120,9.8,0.15,172.33032,22.41641,295.89652,24.96597,0.1089216,5.2907469,49000
1988 UB 5005,14.1,0.15,58.30569,108.14457,321.1247,1.31086,0.1711462,2.2523508,49000
1988 VB3 4866,12.1,0.15,356.41315,122.66556,214.31078,9.35757,0.0847527,3.0011858,49000
1988 VB5 5397,12.9,0.15,48.31974,139.13077,218.78251,12.41865,0.1867966,2.5288764,49000
1988 VD7 5512,13.3,0.15,194.71779,263.40664,71.37001,6.18676,0.2102593,2.2789274,49200
1988 VF1 4948,13.9,0.15,137.18325,124.24666,246.90375,3.08955,0.1930969,2.1694507,49000
1988 VJ 4901,13.5,0.15,140.91854,93.69334,227.51977,4.63621,0.1909207,2.2737378,49000
1988 VK4 5030,13.3,0.15,262.58154,208.15807,26.09105,8.88756,0.0917867,2.2622526,49000
1988 VN 5432,13.3,0.15,358.77381,304.57397,95.28418,3.18252,0.1180721,2.6161517,49000
1988 VO2 4970,12.8,0.15,37.73753,129.82464,292.61249,7.23448,0.1438492,2.3955836,49000
1988 VR 5473,13.3,0.15,114.12457,325.27297,59.89617,7.94443,0.1615441,2.3842283,49200
1988 VS4 5175,13.8,0.15,35.36675,313.01387,234.67714,16.84118,0.0388414,1.9670877,49000
1988 VT 5282,12.8,0.15,16.84817,106.04221,227.08923,12.20317,0.1237438,2.730497,49000
1988 VV3 5373,13.1,0.15,46.13758,310.52835,37.93956,2.16226,0.0971623,2.6456644,49000
1988 VZ2 5433,12.4,0.15,0.98677,159.14669,270.13126,7.75817,0.2214176,2.5422492,49000
1988 WB 5513,13.5,0.15,99.59718,183.86054,290.12354,1.66122,0.0551832,2.2114095,49200
1988 WE 4949,13.6,0.15,94.05553,274.88519,108.92004,4.81089,0.1684358,2.2721402,49000
